img_id,Entropy,Fisher information,Label
208,0.7775401458649633,0.09731129130123786,Pulmonary Consolidation
209,0.8241844638982371,0.12642039530233581,Pulmonary Consolidation
210,0.8171741929847905,0.13333639299346114,Pulmonary Consolidation
211,0.80039101701586,0.12948737470180643,Pulmonary Consolidation
212,0.8181254344708999,0.10891549178558796,Pulmonary Consolidation
213,0.8229574015891359,0.14388950583754737,Pulmonary Consolidation
214,0.829702119447823,0.11824949140259837,Pulmonary Consolidation
215,0.7878249689258231,0.12727436841449102,Pulmonary Consolidation
216,0.826756582499155,0.10885760482084451,Pulmonary Consolidation
217,0.7941137934654909,0.11702987220953509,Pulmonary Consolidation
218,0.8073626186100176,0.11123671585416496,Pulmonary Consolidation
219,0.7947408780206653,0.10923130831348433,Pulmonary Consolidation
220,0.8190549889013442,0.14359543027812535,Pulmonary Consolidation
221,0.8274072442320508,0.12737244177362245,Pulmonary Consolidation
222,0.8299806358760855,0.12338156706112269,Pulmonary Consolidation
223,0.8157814953970017,0.11941645142251568,Pulmonary Consolidation
224,0.8162655429544051,0.1141928209232293,Pulmonary Consolidation
225,0.8152698849381453,0.11417623133578453,Pulmonary Consolidation
226,0.8227610466026734,0.09832525832542952,Pulmonary Consolidation
227,0.8406115611236854,0.11835615540610987,Pulmonary Consolidation
228,0.8305645651874667,0.11224852894373356,Pulmonary Consolidation
229,0.829002979572348,0.11283038365458728,Pulmonary Consolidation
230,0.8148345092821482,0.1286116193874533,Pulmonary Consolidation
231,0.8068398319972795,0.12261076825091147,Pulmonary Consolidation
232,0.8087951765482255,0.11857591785329222,Pulmonary Consolidation
233,0.8313491561928423,0.11627247716972194,Pulmonary Consolidation
234,0.8377483294148415,0.11632123894970746,Pulmonary Consolidation
235,0.834820128767318,0.12236535564312949,Pulmonary Consolidation
236,0.8205243867840932,0.11757045812081689,Pulmonary Consolidation
237,0.8362643075849646,0.11756162364659939,Pulmonary Consolidation
238,0.8313542173671821,0.12141582861159274,Pulmonary Consolidation
239,0.7974252930392003,0.11810756481300606,Pulmonary Consolidation
240,0.8145938717134019,0.12986640198566657,Pulmonary Consolidation
241,0.8098492600017236,0.11955163501561876,Pulmonary Consolidation
242,0.8135081845967859,0.12326706395201635,Pulmonary Consolidation
243,0.8149053670153898,0.11355702663865923,Pulmonary Consolidation
244,0.8276441388694269,0.10569577181549844,Pulmonary Consolidation
245,0.8323645202717832,0.10820456491879164,Pulmonary Consolidation
246,0.8252639466758164,0.10886628218400132,Pulmonary Consolidation
247,0.8300535661371066,0.10950033294800995,Pulmonary Consolidation
248,0.8455843512117466,0.10689435354299845,Pulmonary Consolidation
249,0.8424369241745613,0.1097787657047387,Pulmonary Consolidation
250,0.8340789663419816,0.11194248567177303,Pulmonary Consolidation
251,0.8375820243230526,0.10955695160649641,Pulmonary Consolidation
252,0.8267350255172886,0.11123567694531855,Pulmonary Consolidation
253,0.8394386851001131,0.11368689998550321,Pulmonary Consolidation
254,0.8441082753942228,0.11626913824347927,Pulmonary Consolidation
255,0.8435591255078051,0.11719406404632833,Pulmonary Consolidation
256,0.8165968032681643,0.10690283962552243,Pulmonary Consolidation
257,0.8202548112567565,0.11443952824247242,Pulmonary Consolidation
258,0.8389497861247341,0.11709024506319517,Pulmonary Consolidation
259,0.8235358254531486,0.11751507300176563,Pulmonary Consolidation
260,0.7882411766542686,0.13119736222163889,Pulmonary Consolidation
261,0.779555577359686,0.11193067507587418,Pulmonary Consolidation
262,0.820911487939148,0.11600601112983759,Pulmonary Consolidation
263,0.8365490653547917,0.12408288201343398,Pulmonary Consolidation
264,0.8313095445396788,0.12204178442671276,Pulmonary Consolidation
265,0.8226394837215247,0.11837805381556864,Pulmonary Consolidation
266,0.8340881687157952,0.11612148754510501,Pulmonary Consolidation
267,0.7995938234227679,0.10834779144075106,Pulmonary Consolidation
268,0.8004984548491867,0.1292514402014059,Pulmonary Consolidation
269,0.8030728785230855,0.12053722011592666,Pulmonary Consolidation
270,0.782735536926304,0.12081767079634291,Pulmonary Consolidation
271,0.804620766665705,0.12196593687844742,Pulmonary Consolidation
272,0.8089608475985359,0.1373935465727537,Pulmonary Consolidation
273,0.8064214129202676,0.14004015228429623,Pulmonary Consolidation
274,0.8071928210294412,0.1450681721440055,Pulmonary Consolidation
275,0.7876356997304651,0.13632033517149417,Pulmonary Consolidation
276,0.788465232004328,0.11872271241849039,Pulmonary Consolidation
277,0.8127813923546006,0.11881735725555245,Pulmonary Consolidation
278,0.8214708198317434,0.12267985106214073,Pulmonary Consolidation
279,0.8092651628252022,0.11868548518797546,Pulmonary Consolidation
280,0.7316733609825052,0.13885386081595727,Pulmonary Consolidation
281,0.7612313586353505,0.14358917034154106,Pulmonary Consolidation
282,0.8169224275623478,0.12007834987088634,Pulmonary Consolidation
283,0.8064912149884472,0.11807763787371522,Pulmonary Consolidation
284,0.8175167758763777,0.13142656787964008,Pulmonary Consolidation
285,0.8201623145744639,0.1407619284229079,Pulmonary Consolidation
286,0.7622800805834151,0.11647190867972566,Pulmonary Consolidation
287,0.8257543508948927,0.10175613001693237,Pulmonary Consolidation
288,0.8337532219762587,0.11804230895411306,Pulmonary Consolidation
289,0.820178875602696,0.12340867041729037,Pulmonary Consolidation
290,0.7536256067974099,0.1563682830580606,Pulmonary Consolidation
291,0.786429679099425,0.15786286319420664,Pulmonary Consolidation
292,0.7988757072963577,0.13245181526451563,Pulmonary Consolidation
293,0.8197721864591848,0.13475184433673001,Pulmonary Consolidation
294,0.8124957209897615,0.14450657153351987,Pulmonary Consolidation
295,0.814744039753143,0.13225146958568207,Pulmonary Consolidation
296,0.8138661281311975,0.13773868577265908,Pulmonary Consolidation
297,0.8104799851729677,0.1555472261792102,Pulmonary Consolidation
298,0.796002261144221,0.14459234655872633,Pulmonary Consolidation
299,0.8021856756709117,0.10799145387175563,Pulmonary Consolidation
300,0.8083810754073506,0.1175487297316413,Pulmonary Consolidation
301,0.8087140400445385,0.13490834803353544,Pulmonary Consolidation
302,0.815641912776323,0.14532197959572674,Pulmonary Consolidation
303,0.815880920579377,0.11421569978891315,Pulmonary Consolidation
304,0.7900018370935568,0.10408578029709815,Pulmonary Consolidation
305,0.7847792102280998,0.11299486356402834,Pulmonary Consolidation
306,0.8006209408010214,0.14871017332587913,Pulmonary Consolidation
307,0.7976376433183139,0.1214388657351833,Pulmonary Consolidation
308,0.7807132121595203,0.11738772448452078,Pulmonary Consolidation
309,0.7993044103817888,0.1431778888285797,Pulmonary Consolidation
310,0.7941639290726016,0.15036336256823982,Pulmonary Consolidation
311,0.8098658870732219,0.13226569828758208,Pulmonary Consolidation
312,0.8117329978546682,0.1499583808822891,Pulmonary Consolidation
313,0.8101596896955993,0.15261404760737501,Pulmonary Consolidation
314,0.803544552974025,0.13334967473578385,Pulmonary Consolidation
315,0.8013867690131868,0.11432407329800978,Pulmonary Consolidation
316,0.8035641675703302,0.10510250681829433,Pulmonary Consolidation
317,0.8082927955364044,0.11808853651527106,Pulmonary Consolidation
318,0.791155702079418,0.12001063694641574,Pulmonary Consolidation
319,0.8077728027280051,0.12347347808192811,Pulmonary Consolidation
320,0.8026466822317274,0.12232303284731103,Pulmonary Consolidation
321,0.8008657707015787,0.13804388510800888,Pulmonary Consolidation
322,0.8025272862574307,0.13351317687828637,Pulmonary Consolidation
323,0.7963083257825807,0.13731068256599427,Pulmonary Consolidation
324,0.7970546819162613,0.139063192864259,Pulmonary Consolidation
325,0.7883608037318934,0.14153710179223122,Pulmonary Consolidation
326,0.8226927335683575,0.1487690737534149,Pulmonary Consolidation
327,0.8143408080802389,0.15933746336616922,Pulmonary Consolidation
328,0.8072544133011822,0.15397374992096183,Pulmonary Consolidation
329,0.9213903266634174,0.017980933955318013,Pulmonary Consolidation
330,0.9187097622565884,0.018689418674197277,Pulmonary Consolidation
331,0.9119868051272627,0.01612990484154829,Pulmonary Consolidation
332,0.9217194776132323,0.01951289377600708,Pulmonary Consolidation
333,0.9180163442328845,0.01937616640596379,Pulmonary Consolidation
334,0.9154575955471891,0.019249435962595644,Pulmonary Consolidation
335,0.922474005236503,0.010566705256398547,Pulmonary Consolidation
336,0.9115154636115245,0.015408693142025469,Pulmonary Consolidation
337,0.9209567040113689,0.017696164074566926,Pulmonary Consolidation
338,0.9159679208388734,0.015163383180522105,Pulmonary Consolidation
339,0.9198496524979125,0.013739601803744141,Pulmonary Consolidation
340,0.910397251756136,0.01786007749207462,Pulmonary Consolidation
341,0.9237271880897248,0.016796304948855225,Pulmonary Consolidation
342,0.9172074604537739,0.01797162549295295,Pulmonary Consolidation
343,0.9328408454932552,0.014789978727949356,Pulmonary Consolidation
344,0.932163686898274,0.014623230961750158,Pulmonary Consolidation
345,0.9296459750458678,0.016352737204859673,Pulmonary Consolidation
346,0.926086751604886,0.014078338303277836,Pulmonary Consolidation
347,0.9199501039331454,0.02409457477157627,Pulmonary Consolidation
348,0.9137388192967203,0.0236666545087132,Pulmonary Consolidation
349,0.90417223547321,0.026916307769851575,Pulmonary Consolidation
350,0.913370029020322,0.015062078733186822,Pulmonary Consolidation
351,0.9006396041384888,0.020399072788668943,Pulmonary Consolidation
352,0.9121330462075432,0.021165801845504453,Pulmonary Consolidation
353,0.9089181580376617,0.01911167825306187,Pulmonary Consolidation
354,0.906423454469452,0.01957837222639403,Pulmonary Consolidation
355,0.9090909537213064,0.018798732015627373,Pulmonary Consolidation
356,0.9305007367412731,0.013373553384504994,Pulmonary Consolidation
357,0.9135838627093636,0.014989406975114066,Pulmonary Consolidation
358,0.9102554470278051,0.022122355884914638,Pulmonary Consolidation
359,0.8960883731638482,0.027504832335769346,Pulmonary Consolidation
360,0.9182418535439308,0.01688209752632672,Pulmonary Consolidation
361,0.9263092965301616,0.01289487707132303,Pulmonary Consolidation
362,0.931075829940639,0.01567883938619846,Pulmonary Consolidation
363,0.9103738485644355,0.01751896586113063,Pulmonary Consolidation
364,0.9113204813661516,0.014832230775321675,Pulmonary Consolidation
365,0.9261619198888934,0.011025805158306387,Pulmonary Consolidation
366,0.9147738336112352,0.01657745973719349,Pulmonary Consolidation
367,0.9097578803634032,0.02005556367400647,Pulmonary Consolidation
368,0.9143600863760383,0.019074422205709325,Pulmonary Consolidation
369,0.9279533353098383,0.01638455504411764,Pulmonary Consolidation
370,0.94289281076093,0.008713607570936296,Pulmonary Consolidation
371,0.9154117289515891,0.01705686212829821,Pulmonary Consolidation
372,0.9228684648621294,0.01251883707686685,Pulmonary Consolidation
373,0.9219613272165851,0.015514985415253854,Pulmonary Consolidation
374,0.8985386382744839,0.019145550234305222,Pulmonary Consolidation
375,0.9142449506324367,0.018575747961371427,Pulmonary Consolidation
376,0.9129831860453506,0.019633211557590804,Pulmonary Consolidation
377,0.8811597688108322,0.024916199391862973,Pulmonary Consolidation
378,0.9032306611221015,0.02477319928752922,Pulmonary Consolidation
379,0.8938208603508212,0.02685172714791409,Pulmonary Consolidation
380,0.9315731421214539,0.013086888524818084,Pulmonary Consolidation
381,0.8905227805908864,0.040046111392765045,Pulmonary Consolidation
382,0.901068439194165,0.03497099028159652,Pulmonary Consolidation
383,0.9181870161015888,0.01905646046421722,Pulmonary Consolidation
384,0.9306713755893359,0.011247855780896229,Pulmonary Consolidation
385,0.910168643242389,0.01665547078141081,Pulmonary Consolidation
386,0.9128130976369142,0.01685730205029841,Pulmonary Consolidation
387,0.9073807625020237,0.010758130402728343,Pulmonary Consolidation
388,0.9037353683871607,0.013468792513615425,Pulmonary Consolidation
389,0.9128549437237612,0.018783861288493665,Pulmonary Consolidation
390,0.9181218389195633,0.01657971787580714,Pulmonary Consolidation
391,0.9263821597680707,0.016149822956291925,Pulmonary Consolidation
392,0.9278367295057088,0.017272232363099212,Pulmonary Consolidation
393,0.9055659016957512,0.011278882854241312,Pulmonary Consolidation
394,0.903371440448236,0.016536308390310304,Pulmonary Consolidation
395,0.9137925999410242,0.016016120303691306,Pulmonary Consolidation
396,0.9261322128773896,0.01580638221647141,Pulmonary Consolidation
397,0.9311228796709022,0.014195867439145585,Pulmonary Consolidation
398,0.9174141255571336,0.016406003762683533,Pulmonary Consolidation
399,0.909580329563085,0.023024625105710725,Pulmonary Consolidation
400,0.8969128514374145,0.02530930443279513,Pulmonary Consolidation
401,0.9105616679625514,0.017260680568370875,Pulmonary Consolidation
402,0.9236035612513894,0.011289531342162377,Pulmonary Consolidation
403,0.9121402434492756,0.02303314049618649,Pulmonary Consolidation
404,0.9232967214369999,0.012959804486834169,Pulmonary Consolidation
405,0.9317705476083868,0.010533383342306035,Pulmonary Consolidation
406,0.9275134950000803,0.016720178249347198,Pulmonary Consolidation
407,0.9137546938779537,0.01498961192903292,Pulmonary Consolidation
408,0.9155885305736569,0.01891665214929419,Pulmonary Consolidation
409,0.9182914895319616,0.014315895104377259,Pulmonary Consolidation
410,0.9060470652864514,0.009242289199471692,Pulmonary Consolidation
411,0.9112042117901855,0.01122016352692632,Pulmonary Consolidation
412,0.9206501141002437,0.016151308395314125,Pulmonary Consolidation
413,0.9208102639687563,0.009399887401350481,Pulmonary Consolidation
414,0.9212701730577859,0.017614173202827575,Pulmonary Consolidation
415,0.8684760193285065,0.026570595895589195,Pulmonary Consolidation
416,0.8915441132221191,0.023815447550835016,Pulmonary Consolidation
417,0.9032010757374558,0.022228415430786706,Pulmonary Consolidation
418,0.9296024462851784,0.013756801528367345,Pulmonary Consolidation
419,0.9204986154866016,0.014528103471614606,Pulmonary Consolidation
420,0.9292951303615963,0.010422394696347767,Pulmonary Consolidation
421,0.9183190976432012,0.031216206054115292,Pulmonary Consolidation
422,0.9275530964876345,0.019137866818003474,Pulmonary Consolidation
423,0.9257982088419582,0.015661005115722146,Pulmonary Consolidation
424,0.9197115286371325,0.03318383717731879,Pulmonary Consolidation
425,0.9144028916392708,0.018779035158914797,Pulmonary Consolidation
426,0.9057871094547144,0.018471899270052192,Pulmonary Consolidation
427,0.9221092819207114,0.011288263324761832,Pulmonary Consolidation
428,0.9118155302813753,0.014232141432862989,Pulmonary Consolidation
429,0.9102002209972997,0.013796263213542744,Pulmonary Consolidation
430,0.923291763197253,0.011754224587622484,Pulmonary Consolidation
431,0.8671262429042129,0.025225326979090437,Pulmonary Consolidation
432,0.8956905391259613,0.0175285392189257,Pulmonary Consolidation
433,0.9145988485268854,0.01715721569566293,Pulmonary Consolidation
434,0.9301753870637317,0.015759845572708986,Pulmonary Consolidation
435,0.9221893624368878,0.011786116440466806,Pulmonary Consolidation
436,0.9256441169830668,0.01685470057959866,Pulmonary Consolidation
437,0.9176880209942007,0.021007895417877204,Pulmonary Consolidation
438,0.9149416068691517,0.015515031739774204,Pulmonary Consolidation
