img_id,Entropy,Complexity,Label
63,0.92023597821664,0.10327594562425979,Pulmonary Consolidation
64,0.919358322594171,0.10462612104120775,Pulmonary Consolidation
65,0.9161026292207043,0.1069109632736352,Pulmonary Consolidation
66,0.9137326828667537,0.10864014038347473,Pulmonary Consolidation
67,0.9164817592274068,0.10701119667763706,Pulmonary Consolidation
68,0.9139075697708381,0.1102073551080131,Pulmonary Consolidation
69,0.9069560065081633,0.11766008416701934,Pulmonary Consolidation
70,0.9121778432603914,0.11234573908232683,Pulmonary Consolidation
71,0.908642866397585,0.11658852899676278,Pulmonary Consolidation
72,0.9166244680217335,0.10329817427408779,Pulmonary Consolidation
73,0.906537857678371,0.11422278313882835,Pulmonary Consolidation
74,0.9119216357159393,0.11041535003897288,Pulmonary Consolidation
75,0.9247088582319872,0.09744191462130554,Pulmonary Consolidation
76,0.9226454628187072,0.09867044629175901,Pulmonary Consolidation
77,0.917428737324729,0.10454145842948875,Pulmonary Consolidation
78,0.9179086934494897,0.1050892332244909,Pulmonary Consolidation
79,0.9155935071829209,0.10816688885915773,Pulmonary Consolidation
80,0.9138825877517779,0.111421949644209,Pulmonary Consolidation
81,0.9179571040539652,0.10405937089343964,Pulmonary Consolidation
82,0.9146238701152782,0.1083467303115578,Pulmonary Consolidation
83,0.9154796734623384,0.10769389047923121,Pulmonary Consolidation
84,0.9125320867002829,0.10967131981221066,Pulmonary Consolidation
85,0.9082043079559524,0.11444919471097917,Pulmonary Consolidation
86,0.8966455591524304,0.12619635323869732,Pulmonary Consolidation
87,0.9218662035096106,0.09742635083887269,Pulmonary Consolidation
88,0.9269428018036092,0.09346716543949056,Pulmonary Consolidation
89,0.9245299925716852,0.09534450704156142,Pulmonary Consolidation
90,0.9183712089204806,0.10121396980654328,Pulmonary Consolidation
91,0.9153190381514135,0.10699190578576538,Pulmonary Consolidation
92,0.9128897947388909,0.10789824319278105,Pulmonary Consolidation
93,0.9194886055966238,0.1027666277231565,Pulmonary Consolidation
94,0.9213672252874059,0.10127585100202689,Pulmonary Consolidation
95,0.916733973658252,0.10486325715732434,Pulmonary Consolidation
96,0.911578277608262,0.10970721848191309,Pulmonary Consolidation
97,0.9094752361687142,0.11270808909762332,Pulmonary Consolidation
98,0.9103778255969979,0.11103813400308297,Pulmonary Consolidation
99,0.9130876104322314,0.10743746043718432,Pulmonary Consolidation
100,0.9180852982087868,0.10433480812650567,Pulmonary Consolidation
101,0.9210871832364195,0.10082737905256073,Pulmonary Consolidation
102,0.9249503490738052,0.095237291344759,Pulmonary Consolidation
103,0.9171764733356959,0.1026137559444855,Pulmonary Consolidation
104,0.9155917258654718,0.10429589246654587,Pulmonary Consolidation
105,0.918944812277977,0.10403713446035204,Pulmonary Consolidation
106,0.9143437667382979,0.1106766354676587,Pulmonary Consolidation
107,0.9147984193511423,0.10947070743860274,Pulmonary Consolidation
108,0.9133137152272801,0.11020095368750364,Pulmonary Consolidation
109,0.9149675320140318,0.10954122472786643,Pulmonary Consolidation
110,0.9214311256724256,0.10138855347308431,Pulmonary Consolidation
111,0.9195659098912231,0.10328440947596107,Pulmonary Consolidation
112,0.9182677243860495,0.1044183265512914,Pulmonary Consolidation
113,0.9193190370493849,0.10369760176568282,Pulmonary Consolidation
114,0.916098515968366,0.10480292326109171,Pulmonary Consolidation
115,0.9273409354746409,0.09350901295585462,Pulmonary Consolidation
116,0.9277218659732055,0.09289622291559335,Pulmonary Consolidation
117,0.9177872569817621,0.10352572729525074,Pulmonary Consolidation
118,0.9177490364338362,0.1047837784651376,Pulmonary Consolidation
119,0.9159441250792651,0.10722320478736756,Pulmonary Consolidation
120,0.9193349266219087,0.10311010157067989,Pulmonary Consolidation
121,0.9197919380886,0.10300851859630632,Pulmonary Consolidation
122,0.9253459248564939,0.09529853423234927,Pulmonary Consolidation
123,0.9129102065507007,0.10903664940323506,Pulmonary Consolidation
124,0.917629123729939,0.10566658729182199,Pulmonary Consolidation
125,0.9149327555541087,0.107647931769168,Pulmonary Consolidation
126,0.9089170867659606,0.11408109611373873,Pulmonary Consolidation
127,0.9123888784976788,0.10992464810256433,Pulmonary Consolidation
128,0.9172887105727008,0.10695449393630163,Pulmonary Consolidation
129,0.9059341288475771,0.11936193066798352,Pulmonary Consolidation
130,0.9197759037070283,0.10075311239191778,Pulmonary Consolidation
131,0.9263786621010932,0.09367379499262986,Pulmonary Consolidation
132,0.928322715592669,0.09237368940565213,Pulmonary Consolidation
133,0.9150025566177664,0.10738773707916242,Pulmonary Consolidation
134,0.9145407057793501,0.1070566659829369,Pulmonary Consolidation
135,0.9195755728887075,0.10157943154059337,Pulmonary Consolidation
136,0.9256306465748955,0.09459460581402668,Pulmonary Consolidation
137,0.9237245667709701,0.0974912969877163,Pulmonary Consolidation
138,0.9153477094219071,0.10731135448225132,Pulmonary Consolidation
139,0.9230513884578385,0.09712890789494749,Pulmonary Consolidation
140,0.9212280951086107,0.1004575888355586,Pulmonary Consolidation
141,0.9213405963719299,0.10009304695281288,Pulmonary Consolidation
142,0.9137052748226915,0.10825420297055545,Pulmonary Consolidation
143,0.9142298064802888,0.10845531413810346,Pulmonary Consolidation
144,0.9122371501956033,0.10875748359357697,Pulmonary Consolidation
145,0.9193533294894727,0.10117385904131,Pulmonary Consolidation
146,0.91840539779481,0.1018709676079681,Pulmonary Consolidation
147,0.922760424926575,0.09733809005076653,Pulmonary Consolidation
148,0.9224242696323238,0.09804312434419438,Pulmonary Consolidation
149,0.9211139829289332,0.10110071968614698,Pulmonary Consolidation
150,0.9212358682512324,0.10034601416914153,Pulmonary Consolidation
151,0.9140594513931523,0.10685973604789081,Pulmonary Consolidation
152,0.9130486624797296,0.10920988679615955,Pulmonary Consolidation
153,0.9093007757014236,0.11217913305386201,Pulmonary Consolidation
154,0.9132699060115604,0.10928923362956898,Pulmonary Consolidation
155,0.9183666515490534,0.10456845651551212,Pulmonary Consolidation
156,0.91733186733033,0.10539284075675037,Pulmonary Consolidation
157,0.9175724114276501,0.10433270489004279,Pulmonary Consolidation
158,0.9193732520975385,0.1022149785617166,Pulmonary Consolidation
159,0.9131914393035682,0.10772581638616992,Pulmonary Consolidation
160,0.915647677269284,0.10511647115874967,Pulmonary Consolidation
161,0.9107905671420916,0.10950678302335923,Pulmonary Consolidation
162,0.9133252651945333,0.10742418303358181,Pulmonary Consolidation
163,0.9151202709460935,0.1064807927836455,Pulmonary Consolidation
164,0.9168644462679085,0.10484707277792917,Pulmonary Consolidation
165,0.9171408954192136,0.10462241294629401,Pulmonary Consolidation
166,0.9164249199103979,0.10453165146263307,Pulmonary Consolidation
167,0.9164069331805149,0.10361036860310269,Pulmonary Consolidation
168,0.9204941481288712,0.10013041888058567,Pulmonary Consolidation
169,0.9239373458963497,0.09463539391179837,Pulmonary Consolidation
170,0.923721580404884,0.09864473839497137,Pulmonary Consolidation
171,0.9197376453201691,0.10311757226819318,Pulmonary Consolidation
172,0.9172351420421793,0.1041476077250512,Pulmonary Consolidation
173,0.9118022553523685,0.10957500683410089,Pulmonary Consolidation
174,0.9142867055091789,0.10740526978109512,Pulmonary Consolidation
175,0.9137186518887982,0.10640866353490877,Pulmonary Consolidation
176,0.9196492207201352,0.10081720601987644,Pulmonary Consolidation
177,0.9180698919544537,0.10412988843952468,Pulmonary Consolidation
178,0.9178421416320327,0.1057713888231338,Pulmonary Consolidation
179,0.9183886494428035,0.10386286213667553,Pulmonary Consolidation
180,0.9145060799839857,0.1083844302561141,Pulmonary Consolidation
181,0.9186055676334496,0.10275454583819531,Pulmonary Consolidation
182,0.9160834293544706,0.10527721351072536,Pulmonary Consolidation
183,0.9120116000314231,0.10874821498605679,Pulmonary Consolidation
184,0.9134626354661237,0.10569310309831442,Pulmonary Consolidation
185,0.9189243766259515,0.10223139818975276,Pulmonary Consolidation
186,0.917470690661382,0.10107655665994619,Pulmonary Consolidation
187,0.9115999736507671,0.10916297323310632,Pulmonary Consolidation
188,0.9114226477160116,0.10966895553690593,Pulmonary Consolidation
189,0.9176710252253998,0.10400946523574575,Pulmonary Consolidation
190,0.9127762447940644,0.11048465836089638,Pulmonary Consolidation
191,0.9136934523067872,0.11005776597031879,Pulmonary Consolidation
192,0.9180630251934991,0.10325164465031274,Pulmonary Consolidation
193,0.9144876181749267,0.10794591289575238,Pulmonary Consolidation
194,0.9221342688969868,0.09836781230039837,Pulmonary Consolidation
195,0.9213712273059664,0.09918657988866088,Pulmonary Consolidation
196,0.921030074519243,0.09975344108546744,Pulmonary Consolidation
197,0.9235924668581649,0.09748875258837106,Pulmonary Consolidation
198,0.9204068353814321,0.10060186895924941,Pulmonary Consolidation
199,0.9108630057856266,0.11074261486255106,Pulmonary Consolidation
200,0.910548268056989,0.11072798898801058,Pulmonary Consolidation
201,0.9042494346468272,0.11529233618478628,Pulmonary Consolidation
202,0.9137422377069138,0.10610751924051853,Pulmonary Consolidation
203,0.9205219981506457,0.10084268109364133,Pulmonary Consolidation
204,0.9048202066065761,0.1176921788294903,Pulmonary Consolidation
205,0.9042946584261828,0.11792546448580739,Pulmonary Consolidation
206,0.8997026185134793,0.121396511069048,Pulmonary Consolidation
207,0.9170976454227353,0.1037827605365225,Pulmonary Consolidation
208,0.9229362404590017,0.09794558035158361,Pulmonary Consolidation
209,0.9111841201754378,0.11211257645449575,Pulmonary Consolidation
210,0.9083886872988117,0.11485781346026323,Pulmonary Consolidation
211,0.9096621735043526,0.11206911187444595,Pulmonary Consolidation
212,0.92476289281995,0.09603000778072744,Pulmonary Consolidation
213,0.9056562002406076,0.11743995050834893,Pulmonary Consolidation
214,0.9186522361647117,0.10390551858011705,Pulmonary Consolidation
215,0.9119628911921389,0.10918523338328387,Pulmonary Consolidation
216,0.9171044664245277,0.10327554153413268,Pulmonary Consolidation
217,0.909587236920739,0.11139574761396098,Pulmonary Consolidation
218,0.9116445631063388,0.1092676470597397,Pulmonary Consolidation
219,0.9093746634869726,0.1107489109751467,Pulmonary Consolidation
220,0.9091321897377997,0.11349035862845494,Pulmonary Consolidation
221,0.9167225884100237,0.10586879498737843,Pulmonary Consolidation
222,0.9170912359393274,0.10529715082697381,Pulmonary Consolidation
223,0.9121619624575886,0.11043157967829134,Pulmonary Consolidation
224,0.9116663831649584,0.11083464963044226,Pulmonary Consolidation
225,0.9126398815557027,0.10853146085686201,Pulmonary Consolidation
226,0.9181337121399886,0.10178844986164698,Pulmonary Consolidation
227,0.9233911918238012,0.09846112553833228,Pulmonary Consolidation
228,0.9205011727471059,0.10137745606770354,Pulmonary Consolidation
229,0.9195391842492437,0.10182299435465357,Pulmonary Consolidation
230,0.9092584124447788,0.11203954163162987,Pulmonary Consolidation
231,0.9091025651911955,0.11068642550960654,Pulmonary Consolidation
232,0.9106611728318718,0.10855951982844696,Pulmonary Consolidation
233,0.9171207089552543,0.10492693733013964,Pulmonary Consolidation
234,0.9171263947213959,0.10501056146152175,Pulmonary Consolidation
235,0.9155907835338681,0.10694521689797873,Pulmonary Consolidation
236,0.9135885102754258,0.10785376177178584,Pulmonary Consolidation
237,0.9194651479022602,0.10343037270019338,Pulmonary Consolidation
238,0.9210077416886467,0.10100023001143371,Pulmonary Consolidation
239,0.9214510917121199,0.09906514585078205,Pulmonary Consolidation
240,0.9136798816314547,0.10877249333663795,Pulmonary Consolidation
241,0.9140544480442229,0.10800949372600856,Pulmonary Consolidation
242,0.9081559877551626,0.11389670893870439,Pulmonary Consolidation
243,0.9138862703877086,0.10731042682953068,Pulmonary Consolidation
244,0.9176884928894516,0.10175749638044913,Pulmonary Consolidation
245,0.9175851453764199,0.10271509832471436,Pulmonary Consolidation
246,0.913101514135185,0.10776918485720736,Pulmonary Consolidation
247,0.9156545618458489,0.10540513672686116,Pulmonary Consolidation
248,0.9254147454957061,0.09643274131115429,Pulmonary Consolidation
249,0.9205796937080974,0.10151577907548713,Pulmonary Consolidation
250,0.9193558203721777,0.10034240698399108,Pulmonary Consolidation
251,0.9206411089889686,0.10119335947118947,Pulmonary Consolidation
252,0.9201613461798597,0.09999892705609015,Pulmonary Consolidation
253,0.9188271768979471,0.10261200814024342,Pulmonary Consolidation
254,0.919920532647693,0.10201417929610279,Pulmonary Consolidation
255,0.9214089025368853,0.09969424328235763,Pulmonary Consolidation
256,0.9233627043645529,0.09538810599356287,Pulmonary Consolidation
257,0.9226801777577123,0.0984350548968831,Pulmonary Consolidation
258,0.9208352540214984,0.1000823003973271,Pulmonary Consolidation
259,0.9221730442885735,0.09888739137945414,Pulmonary Consolidation
260,0.9098670940954892,0.10924406968619679,Pulmonary Consolidation
261,0.9210033142401549,0.09975478460387578,Pulmonary Consolidation
262,0.9236136455817472,0.09659689813824185,Pulmonary Consolidation
263,0.9190093975105784,0.10201367114464596,Pulmonary Consolidation
264,0.9123348084078492,0.1104946886888481,Pulmonary Consolidation
265,0.9109531809431616,0.1109898240048258,Pulmonary Consolidation
266,0.9154640888922041,0.10607319141718416,Pulmonary Consolidation
267,0.9255874139565021,0.09502919162068489,Pulmonary Consolidation
268,0.9091432324920523,0.11341176840334366,Pulmonary Consolidation
269,0.9043693604543038,0.11685487330899477,Pulmonary Consolidation
270,0.9204118492249692,0.10072298937590221,Pulmonary Consolidation
271,0.9199178844542518,0.10161731682908721,Pulmonary Consolidation
272,0.9043404587916232,0.11603458616857855,Pulmonary Consolidation
273,0.9125353690307344,0.10916792332847566,Pulmonary Consolidation
274,0.9167625555740426,0.10575157605860194,Pulmonary Consolidation
275,0.8912211135839483,0.1280281822812653,Pulmonary Consolidation
276,0.9077519645102099,0.11304241584680556,Pulmonary Consolidation
277,0.9218463742612054,0.09890832478109786,Pulmonary Consolidation
278,0.920430384930039,0.10212006026095027,Pulmonary Consolidation
279,0.9137202942124742,0.10741034040334882,Pulmonary Consolidation
280,0.9137586972248738,0.10709108590578707,Pulmonary Consolidation
281,0.9022387727578752,0.11594209039282725,Pulmonary Consolidation
282,0.9072576538758979,0.11006525817569682,Pulmonary Consolidation
283,0.9021547202695649,0.11309167890793217,Pulmonary Consolidation
284,0.9121579143740705,0.10764063580864237,Pulmonary Consolidation
285,0.9153102535947317,0.10751196310101364,Pulmonary Consolidation
286,0.9039709527275442,0.11233045311327078,Pulmonary Consolidation
287,0.9240759398967369,0.09530081971712671,Pulmonary Consolidation
288,0.9242552054033062,0.09716276857867889,Pulmonary Consolidation
289,0.9234912771864731,0.09645898156761815,Pulmonary Consolidation
290,0.9028250695321131,0.1185191900725871,Pulmonary Consolidation
291,0.8913225184498659,0.12954074042591368,Pulmonary Consolidation
292,0.8948413739637934,0.12218275904260877,Pulmonary Consolidation
293,0.9048266698735612,0.11670134462668769,Pulmonary Consolidation
294,0.8897321137206532,0.12605177223340677,Pulmonary Consolidation
295,0.9057811611500887,0.11394983315786068,Pulmonary Consolidation
296,0.9153284220089614,0.10797373972080734,Pulmonary Consolidation
297,0.9116246220677021,0.11054715999407162,Pulmonary Consolidation
298,0.9112811502710972,0.10991343500671359,Pulmonary Consolidation
299,0.9217847424770885,0.09798082359115212,Pulmonary Consolidation
300,0.9182930208829247,0.10428528606712363,Pulmonary Consolidation
301,0.913062768435555,0.10907197771525544,Pulmonary Consolidation
302,0.9129385784555516,0.11043798154661229,Pulmonary Consolidation
303,0.9202167721004421,0.10104273124652205,Pulmonary Consolidation
304,0.911912869278479,0.10640412862132545,Pulmonary Consolidation
305,0.9104373663957559,0.10867596030229738,Pulmonary Consolidation
306,0.9001549898925597,0.12071597240911121,Pulmonary Consolidation
307,0.9098870680240392,0.10993185444386135,Pulmonary Consolidation
308,0.9092872155795649,0.10722961348554251,Pulmonary Consolidation
309,0.9109408651266537,0.11119622883207159,Pulmonary Consolidation
310,0.9109202440058267,0.11338563171728443,Pulmonary Consolidation
311,0.9019676796491944,0.11992668202800745,Pulmonary Consolidation
312,0.9067845421971173,0.11730012363399163,Pulmonary Consolidation
313,0.9088635304426024,0.1161438372959087,Pulmonary Consolidation
314,0.9172697109427048,0.10499980312124221,Pulmonary Consolidation
315,0.9233485230061599,0.09768235259754385,Pulmonary Consolidation
316,0.9217887578681266,0.09867303838014742,Pulmonary Consolidation
317,0.9121362159520351,0.10925793922784963,Pulmonary Consolidation
318,0.9064699461246414,0.1145232847478751,Pulmonary Consolidation
319,0.9213940827024749,0.10070743396671501,Pulmonary Consolidation
320,0.9210209604992506,0.0997192854259871,Pulmonary Consolidation
321,0.9116694869841384,0.11151553681404419,Pulmonary Consolidation
322,0.9116145799689268,0.11048312833453874,Pulmonary Consolidation
323,0.9069075453542362,0.11447837238036224,Pulmonary Consolidation
324,0.9185857979748563,0.10324359549829376,Pulmonary Consolidation
325,0.9174871464042028,0.10188479084188402,Pulmonary Consolidation
326,0.9098694419366173,0.11458586914886454,Pulmonary Consolidation
327,0.9079771300494385,0.11572028261102879,Pulmonary Consolidation
328,0.9127645193811305,0.10886833758947131,Pulmonary Consolidation
329,0.9847817849798559,0.019560265018710044,Pulmonary Consolidation
330,0.9801263245438679,0.025264618914136366,Pulmonary Consolidation
331,0.9789453883251906,0.026615667123276766,Pulmonary Consolidation
332,0.9862468719635823,0.017706844579507577,Pulmonary Consolidation
333,0.9837410169460051,0.020528717514626673,Pulmonary Consolidation
334,0.9827144805313613,0.022130479062760534,Pulmonary Consolidation
335,0.9885205439063057,0.01485849759055121,Pulmonary Consolidation
336,0.9873393348762414,0.01649837620220017,Pulmonary Consolidation
337,0.9869625628814914,0.016707260800373026,Pulmonary Consolidation
338,0.9888568094783999,0.014310488059027203,Pulmonary Consolidation
339,0.9861229527602055,0.01784947895888132,Pulmonary Consolidation
340,0.9831601889054061,0.021801287007998025,Pulmonary Consolidation
341,0.9844158491386472,0.01980067634562467,Pulmonary Consolidation
342,0.9831678938487325,0.02170694386942496,Pulmonary Consolidation
343,0.985869016191995,0.018097665598651204,Pulmonary Consolidation
344,0.9885127258679631,0.01465307270757584,Pulmonary Consolidation
345,0.983784830729991,0.02041533512188351,Pulmonary Consolidation
346,0.9876759764743193,0.015809053004555696,Pulmonary Consolidation
347,0.9816518067056123,0.023225625331948083,Pulmonary Consolidation
348,0.9784975907428565,0.02671140319146867,Pulmonary Consolidation
349,0.9758500221736582,0.030041087786227265,Pulmonary Consolidation
350,0.9845082206219836,0.019538750505764046,Pulmonary Consolidation
351,0.9813974221086524,0.02354704664345169,Pulmonary Consolidation
352,0.9790521345862776,0.026226335630179752,Pulmonary Consolidation
353,0.9836326015643472,0.02083327605628419,Pulmonary Consolidation
354,0.9829565307459998,0.02176406767918923,Pulmonary Consolidation
355,0.9819961376992764,0.022708940163953327,Pulmonary Consolidation
356,0.9886792406333146,0.014472534601785412,Pulmonary Consolidation
357,0.9866539764820417,0.017053273862507722,Pulmonary Consolidation
358,0.9793326224278887,0.025552835196988685,Pulmonary Consolidation
359,0.976930713886821,0.029139929391167687,Pulmonary Consolidation
360,0.9848990702334685,0.019220426913372213,Pulmonary Consolidation
361,0.9886141746535223,0.014640915303574229,Pulmonary Consolidation
362,0.98398882086786,0.02045906313579105,Pulmonary Consolidation
363,0.9882536676783966,0.01529273131397146,Pulmonary Consolidation
364,0.9890301155844228,0.01432142796080014,Pulmonary Consolidation
365,0.9909261221622037,0.011540672103396874,Pulmonary Consolidation
366,0.9863646256493533,0.017197363669557004,Pulmonary Consolidation
367,0.9821801920361543,0.0220688385846995,Pulmonary Consolidation
368,0.9844412229076039,0.01985290702830134,Pulmonary Consolidation
369,0.9869796533517661,0.01682866878164579,Pulmonary Consolidation
370,0.990406450987574,0.012363494016894076,Pulmonary Consolidation
371,0.9842589570418393,0.020181530505439742,Pulmonary Consolidation
372,0.9879175371798313,0.015537293923927066,Pulmonary Consolidation
373,0.9871072097801221,0.016473436560064822,Pulmonary Consolidation
374,0.9859814522934183,0.01817944887722624,Pulmonary Consolidation
375,0.9842346077137154,0.02020251376347047,Pulmonary Consolidation
376,0.9833942175199276,0.02124353382993294,Pulmonary Consolidation
377,0.9815097352521255,0.023364511422263014,Pulmonary Consolidation
378,0.9811735723199287,0.02384494247037824,Pulmonary Consolidation
379,0.98096128636956,0.024016263614947873,Pulmonary Consolidation
380,0.9885388168231063,0.014618269192774508,Pulmonary Consolidation
381,0.9743478874621778,0.03224330861100414,Pulmonary Consolidation
382,0.9793154961800087,0.026103245026919648,Pulmonary Consolidation
383,0.987346058222474,0.01607972436201523,Pulmonary Consolidation
384,0.9908976436508782,0.011734914157274023,Pulmonary Consolidation
385,0.9885638966310579,0.014874674041284692,Pulmonary Consolidation
386,0.9879081523834501,0.01570156436626441,Pulmonary Consolidation
387,0.9882479343790613,0.015251768538031913,Pulmonary Consolidation
388,0.988036480928127,0.015585407703067275,Pulmonary Consolidation
389,0.9843576380975764,0.0202493008696751,Pulmonary Consolidation
390,0.9849304909946436,0.019153017521473893,Pulmonary Consolidation
391,0.985890088033641,0.018059698425773863,Pulmonary Consolidation
392,0.9848092085489308,0.019353995210752796,Pulmonary Consolidation
393,0.9871747152390514,0.016557714134643603,Pulmonary Consolidation
394,0.9828054392802312,0.022221932684355444,Pulmonary Consolidation
395,0.9846779666879109,0.01998843733252563,Pulmonary Consolidation
396,0.984962877403857,0.01919711805776472,Pulmonary Consolidation
397,0.9874693817695746,0.016251597815330827,Pulmonary Consolidation
398,0.9841597587415529,0.0203060248580401,Pulmonary Consolidation
399,0.9843275915841051,0.020249787897599507,Pulmonary Consolidation
400,0.9818724750942501,0.02315851929178958,Pulmonary Consolidation
401,0.9866923719285317,0.016744556276115763,Pulmonary Consolidation
402,0.9889462894916619,0.01429558217405038,Pulmonary Consolidation
403,0.9843309418818076,0.019908617500176334,Pulmonary Consolidation
404,0.9885895984820631,0.014635032666327505,Pulmonary Consolidation
405,0.9916785073060193,0.010776431904657376,Pulmonary Consolidation
406,0.9897087854468647,0.013226276845801336,Pulmonary Consolidation
407,0.9900247463632678,0.012823897084571894,Pulmonary Consolidation
408,0.9878345021741985,0.015705748107117726,Pulmonary Consolidation
409,0.9889658248054767,0.01431290587937453,Pulmonary Consolidation
410,0.9920900365288534,0.010416823868347278,Pulmonary Consolidation
411,0.9902979730212799,0.012506786814070846,Pulmonary Consolidation
412,0.9860114450493633,0.017712383784833165,Pulmonary Consolidation
413,0.9902589893150862,0.01246809978661656,Pulmonary Consolidation
414,0.9852991533215326,0.018900069325458926,Pulmonary Consolidation
415,0.9788427726870823,0.026704922309584708,Pulmonary Consolidation
416,0.982332436281716,0.02240046764944261,Pulmonary Consolidation
417,0.9852021649176127,0.019040025980672972,Pulmonary Consolidation
418,0.986822070416069,0.016831339400639217,Pulmonary Consolidation
419,0.9878685113970225,0.015667825676935768,Pulmonary Consolidation
420,0.9885578136110853,0.014664215530082533,Pulmonary Consolidation
421,0.9782971452442697,0.02738680553033197,Pulmonary Consolidation
422,0.9859754559423767,0.01804420704456955,Pulmonary Consolidation
423,0.9874511175495041,0.01606829354203448,Pulmonary Consolidation
424,0.9799201401758723,0.02543277803534296,Pulmonary Consolidation
425,0.9880810171509367,0.015388588802822555,Pulmonary Consolidation
426,0.9854259486274654,0.018581714489926095,Pulmonary Consolidation
427,0.9907049922148282,0.01195106836641154,Pulmonary Consolidation
428,0.985763169948707,0.01818536418999008,Pulmonary Consolidation
429,0.9873655154573936,0.016128590399238356,Pulmonary Consolidation
430,0.9907848711232102,0.011870818457948367,Pulmonary Consolidation
431,0.9822700953816729,0.023085704849317358,Pulmonary Consolidation
432,0.9869491761639015,0.016887080140695378,Pulmonary Consolidation
433,0.9873090770794292,0.016499152835134895,Pulmonary Consolidation
434,0.988378377688607,0.01498103884254574,Pulmonary Consolidation
435,0.9903300202417011,0.012283031702927077,Pulmonary Consolidation
436,0.9868800696981999,0.017084950984364227,Pulmonary Consolidation
437,0.9852008295774541,0.018932999416504177,Pulmonary Consolidation
438,0.9874346036985825,0.016220772110886995,Pulmonary Consolidation
