0,1,2,Label
93,0.41347577621098136,0.20905281251031083,Pulmonary Consolidation
94,0.40257754990583233,0.21035739061852354,Pulmonary Consolidation
95,0.4256654340141374,0.1903499400041368,Pulmonary Consolidation
96,0.4285514388297323,0.19690734281766076,Pulmonary Consolidation
97,0.4461710304134027,0.18612564100355716,Pulmonary Consolidation
98,0.4241665901831288,0.20735925366333782,Pulmonary Consolidation
99,0.43486812576441386,0.19323931731596328,Pulmonary Consolidation
100,0.4118353183309062,0.2119527946969923,Pulmonary Consolidation
101,0.41151331619658243,0.1959097637696415,Pulmonary Consolidation
102,0.4128077632147564,0.19208783512850397,Pulmonary Consolidation
103,0.4106928911302646,0.2018986226111238,Pulmonary Consolidation
104,0.4556975664794624,0.1733474085919421,Pulmonary Consolidation
105,0.4031682934862037,0.2134058049018414,Pulmonary Consolidation
106,0.40412008766474544,0.21627272877236783,Pulmonary Consolidation
107,0.40130878185722846,0.21626307553353896,Pulmonary Consolidation
108,0.4230860156115172,0.19589848689682107,Pulmonary Consolidation
109,0.4132341570116291,0.20783899964272656,Pulmonary Consolidation
110,0.40457151156725807,0.21047238258154713,Pulmonary Consolidation
111,0.41214105281925756,0.1985231872073869,Pulmonary Consolidation
112,0.4023124062932257,0.21641942330335973,Pulmonary Consolidation
113,0.3961932619354646,0.22147185447189516,Pulmonary Consolidation
114,0.4177406807668113,0.1968267932770138,Pulmonary Consolidation
115,0.41049903185247477,0.19299319910946747,Pulmonary Consolidation
116,0.394257147588745,0.20663199493189266,Pulmonary Consolidation
117,0.41628348732886683,0.19817647185666512,Pulmonary Consolidation
118,0.396057650848931,0.2197754678918528,Pulmonary Consolidation
119,0.41091356445716815,0.21055295808948987,Pulmonary Consolidation
120,0.4050170532927863,0.20498975950269507,Pulmonary Consolidation
121,0.3967100790215536,0.21856441889477685,Pulmonary Consolidation
122,0.4077786673907681,0.19894156109686068,Pulmonary Consolidation
123,0.4257904301992222,0.19751316979884176,Pulmonary Consolidation
124,0.4216901752905354,0.19995482232716785,Pulmonary Consolidation
125,0.4125963021528333,0.2082988445717729,Pulmonary Consolidation
126,0.4402169203088708,0.18615534909220954,Pulmonary Consolidation
127,0.4326467041925159,0.18084390948416215,Pulmonary Consolidation
128,0.41758483102239957,0.2113121554512362,Pulmonary Consolidation
129,0.43053585702146396,0.20146166001944082,Pulmonary Consolidation
130,0.42835057611936495,0.18043735771226277,Pulmonary Consolidation
131,0.41019282841116095,0.19305162212892887,Pulmonary Consolidation
132,0.3948460822510487,0.20933089457912502,Pulmonary Consolidation
133,0.42291456588919046,0.19314013969148874,Pulmonary Consolidation
134,0.42322114088168145,0.19180071872285598,Pulmonary Consolidation
135,0.41825974709634023,0.19713863593067169,Pulmonary Consolidation
136,0.4029326919951766,0.20734677791440037,Pulmonary Consolidation
137,0.4093315273708797,0.2063715230276862,Pulmonary Consolidation
138,0.4086282799810888,0.20816960483548624,Pulmonary Consolidation
139,0.4093405312626201,0.18795481982813,Pulmonary Consolidation
140,0.417373732618271,0.19573447745966263,Pulmonary Consolidation
141,0.4222140455915652,0.1876123505416021,Pulmonary Consolidation
142,0.38176693402326006,0.23043049893382955,Pulmonary Consolidation
143,0.3865213662263007,0.22707394090624014,Pulmonary Consolidation
144,0.4186302303672859,0.18688134647470792,Pulmonary Consolidation
145,0.4112125517905037,0.18950737426452569,Pulmonary Consolidation
146,0.39819191993056985,0.20096152289640354,Pulmonary Consolidation
147,0.4136866632326129,0.1900466268507672,Pulmonary Consolidation
148,0.40804703164114836,0.19418545217604893,Pulmonary Consolidation
149,0.41646917023728597,0.19821260451473888,Pulmonary Consolidation
150,0.4195229449109769,0.19308992076537945,Pulmonary Consolidation
151,0.39817463066133757,0.21930988374010046,Pulmonary Consolidation
152,0.39235659255864735,0.22387373041269887,Pulmonary Consolidation
153,0.41168622446082653,0.20554832556997368,Pulmonary Consolidation
154,0.43227504932251376,0.1861329282448096,Pulmonary Consolidation
155,0.3949016453013085,0.22238291940205002,Pulmonary Consolidation
156,0.39569018475052725,0.22245091678430004,Pulmonary Consolidation
157,0.3951300566513635,0.22314939397925554,Pulmonary Consolidation
158,0.4005310729159253,0.2111938891530933,Pulmonary Consolidation
159,0.40426742857719894,0.21112168148172433,Pulmonary Consolidation
160,0.4188844734373793,0.19223361343724235,Pulmonary Consolidation
161,0.4198156837453874,0.19083289203999107,Pulmonary Consolidation
162,0.4180458428106579,0.1912895291489259,Pulmonary Consolidation
163,0.38082862715954385,0.24146114937041602,Pulmonary Consolidation
164,0.4096275323989264,0.2054178816305109,Pulmonary Consolidation
165,0.4318592993333686,0.18832764441558938,Pulmonary Consolidation
166,0.4331982084424098,0.1849437132711179,Pulmonary Consolidation
167,0.4234311531691289,0.19047110290684832,Pulmonary Consolidation
168,0.4026234667462573,0.2040757829566808,Pulmonary Consolidation
169,0.3844178937567085,0.2164414237077801,Pulmonary Consolidation
170,0.39753369834958935,0.22115272958881627,Pulmonary Consolidation
171,0.407459560313788,0.20382986211329857,Pulmonary Consolidation
172,0.379403737912907,0.22906406529207218,Pulmonary Consolidation
173,0.4036834842220611,0.19750323337417292,Pulmonary Consolidation
174,0.4079836145887849,0.19723003890936674,Pulmonary Consolidation
175,0.4221241480208184,0.17908911437257943,Pulmonary Consolidation
176,0.4132035555524535,0.18790293104567077,Pulmonary Consolidation
177,0.4181459585013296,0.19796901776674794,Pulmonary Consolidation
178,0.4022874654747511,0.2157388568463648,Pulmonary Consolidation
179,0.41007705898099495,0.2076739247422038,Pulmonary Consolidation
180,0.386446841662279,0.22984891098240556,Pulmonary Consolidation
181,0.38321188721495886,0.2267072108356866,Pulmonary Consolidation
182,0.3974328982649153,0.21529887480718082,Pulmonary Consolidation
183,0.4094791257428398,0.2009288183379953,Pulmonary Consolidation
184,0.4142504949803267,0.1904720219444717,Pulmonary Consolidation
185,0.40168562203804764,0.21571979087383708,Pulmonary Consolidation
186,0.42297563476514827,0.1941117412061374,Pulmonary Consolidation
187,0.416203322622318,0.19857269011303572,Pulmonary Consolidation
188,0.4248036265983048,0.18532005242777275,Pulmonary Consolidation
189,0.40034760773753714,0.20099720811284177,Pulmonary Consolidation
190,0.4135547985181655,0.20879278666979734,Pulmonary Consolidation
191,0.4094645823197702,0.2091579277420448,Pulmonary Consolidation
192,0.41078526179475733,0.19630066071811003,Pulmonary Consolidation
193,0.4219839628438537,0.1959001601543387,Pulmonary Consolidation
194,0.414705362968073,0.18916847045217627,Pulmonary Consolidation
195,0.3937771379277341,0.21017931652130784,Pulmonary Consolidation
196,0.3914499797666989,0.21435188934422406,Pulmonary Consolidation
197,0.3864022697952589,0.21549267941613204,Pulmonary Consolidation
198,0.3907714214013817,0.21952060291874415,Pulmonary Consolidation
199,0.4244439359981284,0.19696044405421909,Pulmonary Consolidation
200,0.4166630871202361,0.20338634109207576,Pulmonary Consolidation
201,0.43877057367046507,0.1817919034397465,Pulmonary Consolidation
202,0.41644870030255937,0.19314609128383253,Pulmonary Consolidation
203,0.4055360585824112,0.21341933198813412,Pulmonary Consolidation
204,0.44453239051304555,0.1849568747351491,Pulmonary Consolidation
205,0.43094611752381556,0.19827195810743403,Pulmonary Consolidation
206,0.44691552078042157,0.181524980905437,Pulmonary Consolidation
207,0.41491209016901415,0.19818813757293485,Pulmonary Consolidation
208,0.4066587706908464,0.20241385842173076,Pulmonary Consolidation
209,0.4266650225708574,0.19726953243457493,Pulmonary Consolidation
210,0.42658271400057063,0.1952521726017071,Pulmonary Consolidation
211,0.44228628574725454,0.17500081687365257,Pulmonary Consolidation
212,0.4083846093807652,0.1890922658010888,Pulmonary Consolidation
213,0.4379990839129026,0.187018685811371,Pulmonary Consolidation
214,0.41649323282465095,0.19979686478603995,Pulmonary Consolidation
215,0.4303829747593944,0.18665330629149818,Pulmonary Consolidation
216,0.39572742327824756,0.21648340496266646,Pulmonary Consolidation
217,0.41265294755761966,0.20415062324566866,Pulmonary Consolidation
218,0.40982784620056906,0.2066194389200859,Pulmonary Consolidation
219,0.42622456770868705,0.19091267319359906,Pulmonary Consolidation
220,0.3986404192943727,0.21759186424039056,Pulmonary Consolidation
221,0.3975786008708521,0.2118758048392663,Pulmonary Consolidation
222,0.3923461514108167,0.21490416723736272,Pulmonary Consolidation
223,0.41042338300846865,0.20654892474990405,Pulmonary Consolidation
224,0.4134217449444875,0.20043799171873555,Pulmonary Consolidation
225,0.41646971449033504,0.19343928603996174,Pulmonary Consolidation
226,0.40531423687485263,0.1956532845933594,Pulmonary Consolidation
227,0.41064041001720647,0.19979747877323106,Pulmonary Consolidation
228,0.41371516188319685,0.20155489943495394,Pulmonary Consolidation
229,0.4141317192837977,0.19759462297423064,Pulmonary Consolidation
230,0.42595610098374664,0.18596515760423418,Pulmonary Consolidation
231,0.4174639272712956,0.19352570340416814,Pulmonary Consolidation
232,0.41877690145248975,0.1953212234836952,Pulmonary Consolidation
233,0.412728690342739,0.2015681902223302,Pulmonary Consolidation
234,0.40581740032341723,0.2030385031223425,Pulmonary Consolidation
235,0.40666410290262184,0.20546866528033872,Pulmonary Consolidation
236,0.410139587717462,0.1997331101731104,Pulmonary Consolidation
237,0.41367358957106076,0.20198243569968066,Pulmonary Consolidation
238,0.4064528632590852,0.20438403166304855,Pulmonary Consolidation
239,0.4149845266415117,0.19587042881807484,Pulmonary Consolidation
240,0.40169907909660124,0.2124472851664837,Pulmonary Consolidation
241,0.408480024330309,0.21172557768901593,Pulmonary Consolidation
242,0.4333951271943079,0.1813604212180212,Pulmonary Consolidation
243,0.4274853374200745,0.18157611694953066,Pulmonary Consolidation
244,0.41726121338753835,0.18218607444914595,Pulmonary Consolidation
245,0.3986194964199083,0.20722733362238577,Pulmonary Consolidation
246,0.40576173607789195,0.20268637843131584,Pulmonary Consolidation
247,0.4019323183064169,0.20495898785600428,Pulmonary Consolidation
248,0.3870327873537572,0.21190403337899022,Pulmonary Consolidation
249,0.3871985498992923,0.21275736254907757,Pulmonary Consolidation
250,0.40671467522386057,0.19832801084958732,Pulmonary Consolidation
251,0.39024379990908636,0.21817849793642805,Pulmonary Consolidation
252,0.41496375848592054,0.1890146800484359,Pulmonary Consolidation
253,0.39923928356876476,0.20545926576966284,Pulmonary Consolidation
254,0.3958367135419932,0.21413519913918902,Pulmonary Consolidation
255,0.3928184364961342,0.2127695327349987,Pulmonary Consolidation
256,0.4146029926759007,0.18627517124589865,Pulmonary Consolidation
257,0.4155718419973133,0.18969162422831584,Pulmonary Consolidation
258,0.4026707302933647,0.19750622157063247,Pulmonary Consolidation
259,0.400878327994684,0.206243891934804,Pulmonary Consolidation
260,0.41772176207159656,0.18751697753048024,Pulmonary Consolidation
261,0.4136934275459773,0.2008173049251941,Pulmonary Consolidation
262,0.4010372861737073,0.19632050386553748,Pulmonary Consolidation
263,0.388197653792498,0.20721744517761936,Pulmonary Consolidation
264,0.4061897743741503,0.20328541831641644,Pulmonary Consolidation
265,0.4148403271264964,0.19594238972401015,Pulmonary Consolidation
266,0.40474381183832836,0.19861233538532183,Pulmonary Consolidation
267,0.3620242041993232,0.246527478387,Pulmonary Consolidation
268,0.4325537980183181,0.1912416170008898,Pulmonary Consolidation
269,0.42004732723258836,0.1981459395089123,Pulmonary Consolidation
270,0.424998331298801,0.1903217527217705,Pulmonary Consolidation
271,0.4202761495056268,0.19394213179248548,Pulmonary Consolidation
272,0.44855930542934236,0.1749715970929807,Pulmonary Consolidation
273,0.4254062116917134,0.19964509604786987,Pulmonary Consolidation
274,0.4366203630767364,0.17967200659492338,Pulmonary Consolidation
275,0.45396528204089187,0.17262646743679988,Pulmonary Consolidation
276,0.4262606414537499,0.19476477529799213,Pulmonary Consolidation
277,0.4310820945802815,0.1939379408202618,Pulmonary Consolidation
278,0.42881402651356154,0.2015627249392813,Pulmonary Consolidation
279,0.4334198728950673,0.1914883516685288,Pulmonary Consolidation
280,0.4548837176707347,0.17374564448181495,Pulmonary Consolidation
281,0.4618413339811213,0.16665648108537967,Pulmonary Consolidation
282,0.4350805783783806,0.18791919268034757,Pulmonary Consolidation
283,0.4325879962415054,0.17061513737045,Pulmonary Consolidation
284,0.4431513798713678,0.17651745557400242,Pulmonary Consolidation
285,0.43620819854265463,0.18330792214165345,Pulmonary Consolidation
286,0.4443034525872848,0.16037405063608368,Pulmonary Consolidation
287,0.41327667035386967,0.19056614268494415,Pulmonary Consolidation
288,0.4104448701959728,0.1938986653526424,Pulmonary Consolidation
289,0.43607840002970305,0.17118572006871113,Pulmonary Consolidation
290,0.4613645697833996,0.1679359060714311,Pulmonary Consolidation
291,0.45199197401225394,0.176990423502786,Pulmonary Consolidation
292,0.43385468116859344,0.18899672897094788,Pulmonary Consolidation
293,0.4324379182091928,0.18969725022065576,Pulmonary Consolidation
294,0.4352048969725017,0.19467212669852596,Pulmonary Consolidation
295,0.4308019829320174,0.19556754310543703,Pulmonary Consolidation
296,0.4445503533383424,0.19018688722887617,Pulmonary Consolidation
297,0.4417038740565106,0.1917492616239978,Pulmonary Consolidation
298,0.43467648682984733,0.19412491084499833,Pulmonary Consolidation
299,0.4136034140153659,0.19866113586224018,Pulmonary Consolidation
300,0.416361605984586,0.20535659215166163,Pulmonary Consolidation
301,0.42797251733661973,0.1977148184702126,Pulmonary Consolidation
302,0.42348807439317754,0.20588096423508973,Pulmonary Consolidation
303,0.435241459551822,0.18865962426873736,Pulmonary Consolidation
304,0.4474865327824346,0.1727132803446605,Pulmonary Consolidation
305,0.46309337213677276,0.15557894373400713,Pulmonary Consolidation
306,0.46925018476421826,0.1581636032652303,Pulmonary Consolidation
307,0.44733695910846977,0.17856882084580727,Pulmonary Consolidation
308,0.46982723813439403,0.14915935114696105,Pulmonary Consolidation
309,0.47257450982174926,0.15257979827171464,Pulmonary Consolidation
310,0.4587411447538741,0.16971316323636862,Pulmonary Consolidation
311,0.448498958550346,0.18076829754071475,Pulmonary Consolidation
312,0.4653563997337042,0.16369242431023118,Pulmonary Consolidation
313,0.45000372732667054,0.18044293218145485,Pulmonary Consolidation
314,0.45287087098270845,0.16906168824332957,Pulmonary Consolidation
315,0.40542149485520257,0.20565044932509707,Pulmonary Consolidation
316,0.4241236628877622,0.19278741281184977,Pulmonary Consolidation
317,0.43558243115707523,0.1889925804063692,Pulmonary Consolidation
318,0.4361127857413057,0.18865451688191756,Pulmonary Consolidation
319,0.4313560726852313,0.19229275206906235,Pulmonary Consolidation
320,0.45369576974064935,0.1727178850222378,Pulmonary Consolidation
321,0.46798893806487857,0.1655942516198178,Pulmonary Consolidation
322,0.45703432409855044,0.17215595827608945,Pulmonary Consolidation
323,0.4638902197411296,0.1684719657257408,Pulmonary Consolidation
324,0.4474924923809142,0.17638508608960923,Pulmonary Consolidation
325,0.44452350758341,0.17047587374894096,Pulmonary Consolidation
326,0.43725178129603776,0.18834953548013775,Pulmonary Consolidation
327,0.4397075928434813,0.1866284576751769,Pulmonary Consolidation
328,0.4401071791202557,0.17838937553553935,Pulmonary Consolidation
329,0.2064082481347888,0.24850661812922395,Pulmonary Consolidation
330,0.19225081665216187,0.24069245277674367,Pulmonary Consolidation
331,0.18673373711844815,0.21651899265153357,Pulmonary Consolidation
332,0.21365053068107936,0.23307748226271172,Pulmonary Consolidation
333,0.2316811703023806,0.20287490719826437,Pulmonary Consolidation
334,0.2158202147034038,0.21405894040313295,Pulmonary Consolidation
335,0.2115807671867373,0.1911739477179335,Pulmonary Consolidation
336,0.25987003355381094,0.19458357141889093,Pulmonary Consolidation
337,0.2357308104848846,0.1973905099302549,Pulmonary Consolidation
338,0.2246937735603744,0.18523331712281993,Pulmonary Consolidation
339,0.24739417657120916,0.17411842812437067,Pulmonary Consolidation
340,0.24699405335271568,0.20241831557110046,Pulmonary Consolidation
341,0.19382607513782485,0.20118812428118116,Pulmonary Consolidation
342,0.18928520494859075,0.20092693293055514,Pulmonary Consolidation
343,0.20234511964843932,0.16618498380030144,Pulmonary Consolidation
344,0.20014692854741484,0.18121744399666073,Pulmonary Consolidation
345,0.19921460066321667,0.19326016003833626,Pulmonary Consolidation
346,0.19925267263544238,0.2063297684781735,Pulmonary Consolidation
347,0.19421376726415357,0.2189424937890999,Pulmonary Consolidation
348,0.1944445459900354,0.23493022654392282,Pulmonary Consolidation
349,0.19765055389684932,0.2336739643678747,Pulmonary Consolidation
350,0.20438083920742428,0.22319777023667797,Pulmonary Consolidation
351,0.2259180139389722,0.20613784012118996,Pulmonary Consolidation
352,0.20486705071147177,0.2034483013932143,Pulmonary Consolidation
353,0.21283298082215646,0.19498483803621025,Pulmonary Consolidation
354,0.20766654377522314,0.21073756899633916,Pulmonary Consolidation
355,0.18587189389130082,0.22543363897334606,Pulmonary Consolidation
356,0.1678762180988937,0.2142345729999578,Pulmonary Consolidation
357,0.21074827178047667,0.20937160479127875,Pulmonary Consolidation
358,0.19492218970982006,0.2434336288620305,Pulmonary Consolidation
359,0.24061976398161006,0.2282504728154285,Pulmonary Consolidation
360,0.20323293047020047,0.24569334670635104,Pulmonary Consolidation
361,0.2197283290333632,0.19843210957642388,Pulmonary Consolidation
362,0.1909457183729631,0.20229630351787478,Pulmonary Consolidation
363,0.23381778786221746,0.19564764319824277,Pulmonary Consolidation
364,0.18340812061541228,0.22911410556696069,Pulmonary Consolidation
365,0.17670071657326109,0.20518119583578776,Pulmonary Consolidation
366,0.2180972717339868,0.22769387464345814,Pulmonary Consolidation
367,0.23451521389563096,0.2122608413499691,Pulmonary Consolidation
368,0.21882062870639224,0.21595895906031448,Pulmonary Consolidation
369,0.20696668270748547,0.18751159403799608,Pulmonary Consolidation
370,0.17866681126474687,0.17323446190309494,Pulmonary Consolidation
371,0.23103332138613458,0.20018088594446637,Pulmonary Consolidation
372,0.2068038978777968,0.20277228320220575,Pulmonary Consolidation
373,0.20187081967955395,0.20327566268842107,Pulmonary Consolidation
374,0.27101196504431174,0.14548117670670496,Pulmonary Consolidation
375,0.2316691217570061,0.18443931893231158,Pulmonary Consolidation
376,0.23739354666381646,0.17416447731248638,Pulmonary Consolidation
377,0.2715247087164781,0.16314933409180257,Pulmonary Consolidation
378,0.2537033982151679,0.16830831173412097,Pulmonary Consolidation
379,0.248642540559532,0.18086919561080522,Pulmonary Consolidation
380,0.18336006024834045,0.2174343347333874,Pulmonary Consolidation
381,0.2727879136435473,0.17596632522023029,Pulmonary Consolidation
382,0.2582620607020331,0.20644377933229396,Pulmonary Consolidation
383,0.2228467566676509,0.2342579395613792,Pulmonary Consolidation
384,0.1899168092697125,0.24631382879566976,Pulmonary Consolidation
385,0.21796367351626816,0.2216607886789601,Pulmonary Consolidation
386,0.22962981016088785,0.2114300021580316,Pulmonary Consolidation
387,0.21049757601791047,0.20814431929650207,Pulmonary Consolidation
388,0.2269398584094417,0.21443551599805655,Pulmonary Consolidation
389,0.24359172327829876,0.20927640337995784,Pulmonary Consolidation
390,0.2174159742833079,0.22096246797542018,Pulmonary Consolidation
391,0.1985815664404061,0.1968605014449486,Pulmonary Consolidation
392,0.19105216514207174,0.20567322476738947,Pulmonary Consolidation
393,0.21258486228476053,0.22104693798556482,Pulmonary Consolidation
394,0.22617218973693237,0.22107190555597406,Pulmonary Consolidation
395,0.1995277237913769,0.24620843837882028,Pulmonary Consolidation
396,0.1814743638607073,0.19296957803258283,Pulmonary Consolidation
397,0.2052397007385593,0.20617194238380893,Pulmonary Consolidation
398,0.22880160503526864,0.20278430389778815,Pulmonary Consolidation
399,0.21994432972843864,0.19731245333610017,Pulmonary Consolidation
400,0.24860879769086858,0.19436439612827705,Pulmonary Consolidation
401,0.2192264379056928,0.21082033632751102,Pulmonary Consolidation
402,0.19698404045864354,0.2066035861443032,Pulmonary Consolidation
403,0.23186962176670106,0.20478877494896372,Pulmonary Consolidation
404,0.213027343625451,0.20286732983766664,Pulmonary Consolidation
405,0.2056976720706118,0.1769513307915355,Pulmonary Consolidation
406,0.2170867204691726,0.1935773363979354,Pulmonary Consolidation
407,0.22109743629037887,0.18337481367411834,Pulmonary Consolidation
408,0.24272722395224883,0.1899206792377785,Pulmonary Consolidation
409,0.21779814822192117,0.2152214049395286,Pulmonary Consolidation
410,0.18032102000298605,0.23775466767899073,Pulmonary Consolidation
411,0.1940865598141715,0.22697487939287575,Pulmonary Consolidation
412,0.2234083041434411,0.1952488279449067,Pulmonary Consolidation
413,0.21276561490085838,0.1825494896097579,Pulmonary Consolidation
414,0.21300091207523447,0.17251474773154052,Pulmonary Consolidation
415,0.25997447500789533,0.18106651149171776,Pulmonary Consolidation
416,0.2559257966868697,0.16729418695300158,Pulmonary Consolidation
417,0.2541765757078042,0.17343379928796032,Pulmonary Consolidation
418,0.20845000443609546,0.21058414293322927,Pulmonary Consolidation
419,0.21599591890299347,0.2188974750394601,Pulmonary Consolidation
420,0.19545111188681158,0.20118637623962826,Pulmonary Consolidation
421,0.20809468028326744,0.2433796748483928,Pulmonary Consolidation
422,0.21115383035944862,0.23189080755190639,Pulmonary Consolidation
423,0.20524488058746332,0.21226879611204524,Pulmonary Consolidation
424,0.21861607633793662,0.23379426672411813,Pulmonary Consolidation
425,0.24740315918648398,0.18746177521494395,Pulmonary Consolidation
426,0.2506002688893531,0.19634567038203102,Pulmonary Consolidation
427,0.22464680897522887,0.20443422769375014,Pulmonary Consolidation
428,0.20523921088994074,0.21599000629278844,Pulmonary Consolidation
429,0.22153535102726013,0.19239207559436283,Pulmonary Consolidation
430,0.20947321712064965,0.18672797302743183,Pulmonary Consolidation
431,0.2339126428226977,0.2283058335337369,Pulmonary Consolidation
432,0.23710020113676017,0.19396539049129735,Pulmonary Consolidation
433,0.22256597359292768,0.20687075965947108,Pulmonary Consolidation
434,0.22217332887182845,0.19544244786985365,Pulmonary Consolidation
435,0.2281495718206406,0.20064372229649283,Pulmonary Consolidation
436,0.20452557606748673,0.21307400776947594,Pulmonary Consolidation
437,0.23544743389989614,0.21458926484738627,Pulmonary Consolidation
438,0.2087022893679375,0.2060563333359479,Pulmonary Consolidation
