img_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Label
11,0.10242430769649716,0.02483172247336566,0.0500661442986901,0.01748032177950772,0.05454060483099959,0.0160841753919097,0.09792599483187399,0.014819120020479349,0.04047207569961013,0.020932576103626522,0.04745333527035835,0.019256420195101785,0.07797396479823047,0.015342168787560282,0.048664171425839495,0.02255924283314676,0.050284030228048844,0.02645665137618666,0.08334383954539731,0.022740725973764205,0.04924648416192731,0.018266511289242393,0.06363562639096021,0.01519978459767607,Pulmonary Consolidation
12,0.0789205718938145,0.026486133795473765,0.04640611694659299,0.019312401000299736,0.05808559246464963,0.022307513044746735,0.07956616072260407,0.021445792930762,0.05427230591040854,0.021163390308084375,0.05314622204469583,0.019607481110437152,0.08317849740319132,0.02170413778464291,0.0498520324506879,0.022847691240795342,0.05397378729519672,0.023700998855960366,0.07309538041511557,0.02573732554054864,0.0590583622989503,0.020443860830057625,0.04556735166047262,0.0201208920518114,Pulmonary Consolidation
13,0.07894622792274925,0.01647418891321084,0.049680602561242335,0.02462692150871569,0.06356336571208782,0.01961562631496927,0.08003544821785254,0.029502960165547102,0.05042676630747407,0.020954160533156473,0.04682826400074978,0.02593019540016279,0.07992666395745206,0.028248007418525796,0.058018788388022116,0.02299517372829058,0.049446092402773464,0.014938241607700214,0.07847076635753578,0.017137369645404604,0.051658786839911736,0.016533784883945614,0.053959643771663866,0.0220819534408561,Pulmonary Consolidation
14,0.08067924878658644,0.023883924720454766,0.05251719518965663,0.020867272866930082,0.05876459477420638,0.023679828150723982,0.08401792502097044,0.023513706275512955,0.05241885307899712,0.01978142495937763,0.05017636192785736,0.020907983036747537,0.07978674699147922,0.019595921747734946,0.050165038364663524,0.01733258226282878,0.0642633628618365,0.0209754938572276,0.06370667321149702,0.02284719132817565,0.045629231529713196,0.020777738807510996,0.06204796986961282,0.021663730379698463,Pulmonary Consolidation
15,0.08211952940685643,0.019920350371792156,0.05004745815614262,0.02107324660281675,0.05589585911043657,0.024932256826641117,0.08216411233611312,0.02537467671550015,0.043423191821020446,0.019678872907690676,0.05161995817545053,0.021298937591446573,0.07637475600862292,0.026366093955068115,0.04861999346261627,0.024938932320647464,0.06434905792762517,0.017836720125320286,0.0682911651608436,0.02205187893425364,0.05136085929477223,0.02428654195901371,0.05519533336825349,0.022780217461056063,Pulmonary Consolidation
16,0.08567297139445436,0.015457972392763116,0.05953615209703139,0.021330243417526172,0.05185991074978678,0.019519704424551577,0.07182345036362074,0.02055345460020075,0.05370558338004999,0.019514195097842656,0.05963531865192772,0.021924158712151722,0.09061117985134719,0.01812121857500665,0.05322267901673451,0.022488491900902772,0.0484094111648406,0.019826444464440714,0.08544575899175351,0.027072992153381808,0.04576431975839454,0.012525660054378636,0.053219602175948344,0.022759126610963774,Pulmonary Consolidation
17,0.09345470143366322,0.02159262373986636,0.04375108760076063,0.022574809406454073,0.0469518924930905,0.02132677483027104,0.08775988198568865,0.020241043374179472,0.04930404134777573,0.019052716403241052,0.05240269447408463,0.02191671255114464,0.07506556100758574,0.017681859030039115,0.06116096580093273,0.023806020519796658,0.05229245363140823,0.020138543078862203,0.08630665954836891,0.02582729178533596,0.04928162555240951,0.02166944751287131,0.04626454832382144,0.020176044568348244,Pulmonary Consolidation
18,0.06804133712536982,0.026094063070765644,0.05075820929896626,0.018131879972779277,0.06417676674015871,0.03144852020739667,0.07975537811140695,0.026606018805261342,0.06086985554045687,0.018731636767494578,0.04783876573636147,0.019303222636342498,0.06511308845505397,0.02023077034566148,0.06083184123660947,0.0225702592650834,0.05434789233478074,0.023822477155863664,0.06691435462134311,0.030467392587056406,0.050725530735432955,0.023481784029870688,0.04593225108338934,0.023806704137094736,Pulmonary Consolidation
19,0.06918555700383426,0.027567842937623165,0.05733912670049822,0.028768630571938264,0.04687058550533979,0.027231860555484304,0.06861735015533355,0.01937245254629958,0.051535585912839965,0.030613601608020687,0.05670297256779214,0.027274485652582902,0.06612705671325535,0.02118474904321214,0.05193420196634746,0.027054452630851142,0.050148592093477745,0.023607564307561925,0.07155509117661481,0.0258652996583763,0.061626601300178746,0.025384513542454034,0.04432428049226273,0.020107545357820757,Pulmonary Consolidation
20,0.08450400490662567,0.02168460012778802,0.05078003127760805,0.02625778324563723,0.046157448037663695,0.021266427799628514,0.07068837928878595,0.023457466339142453,0.04958742765057367,0.031717689460612895,0.05717706342896909,0.014684549817421283,0.07487667978836783,0.017830746220509102,0.05466745970167625,0.024329276036789044,0.05098053873119556,0.02499321970813211,0.08600093368288503,0.025805386589741977,0.044400028450487065,0.01830298767409108,0.05558090831174595,0.024268963723922544,Pulmonary Consolidation
21,0.05489093300041408,0.023570063893516825,0.06061114760303699,0.026440698613542053,0.05017397618822179,0.02729302032155184,0.06051303265938078,0.024467605854441434,0.05011309817820439,0.023548654252341705,0.060691622319972806,0.03309796284188605,0.0836343940262439,0.024897359335686035,0.049310460287053694,0.025077063463356405,0.050132657731009306,0.02333888811886808,0.06487363131856531,0.02524504981999028,0.06789035246728793,0.026591507199668976,0.04434122436050925,0.019255596145250138,Pulmonary Consolidation
22,0.07220158098796006,0.022531069628001128,0.05945116175196591,0.019417376694458522,0.05211227510957166,0.018878359480457015,0.08036156262241183,0.02133535614868472,0.04973380159163359,0.028810973369121723,0.05205640963771457,0.02272252255902434,0.06976102174426257,0.031733142335075674,0.04926668077793791,0.024138981471053436,0.059591068855926674,0.025798552171116897,0.07148569610832946,0.024964683008993266,0.04715564733093551,0.028531918489549515,0.04940912240142743,0.01855103572438664,Pulmonary Consolidation
23,0.08391497128835129,0.02324556969449516,0.05892433459733131,0.02187449740679463,0.047482440091065295,0.024245007047834215,0.07886135044463576,0.0199182603593776,0.0482997605098817,0.029468236507624358,0.047565514916170115,0.024471706588734064,0.07228138644732339,0.019163949541015902,0.047194235386389984,0.024857705444736294,0.05973122233768272,0.02662389916450183,0.07146469870951554,0.02405768946634794,0.0552538984765445,0.020189920349409335,0.05413565183925215,0.01677409338498488,Pulmonary Consolidation
24,0.10748718194889498,0.01826404665057405,0.04941097434919689,0.01578628303131128,0.057568193961862864,0.01880521934611951,0.09056656357605285,0.02244918623035626,0.051991397655589085,0.024537452388623433,0.0437897381994467,0.015954252891814617,0.07764182483423858,0.02498610388728483,0.043632752890024516,0.01930976897652789,0.06860891600527805,0.024825907841815854,0.07284451394662947,0.016860209028076945,0.045693463526655605,0.017600681104476216,0.053556729231427055,0.01782863849772262,Pulmonary Consolidation
25,0.0811693721057386,0.020390787485095128,0.06075028923298783,0.020403212931026225,0.051027216654375616,0.01497951652906949,0.09350066622043003,0.015826562126734917,0.04517270186061072,0.024327004730618104,0.04924526732236554,0.019532716518804876,0.0940348946492873,0.01527375544221194,0.05083794028977428,0.016922258975858764,0.0553833753338523,0.02383105085025788,0.09207918578899635,0.021806643560681193,0.051489312800446246,0.013715385810617044,0.04984830089427748,0.0184525818858822,Pulmonary Consolidation
26,0.06061223301604362,0.022238433636001653,0.040921640106740674,0.023139538003447143,0.06674982358246875,0.026844985944773737,0.07123971410961007,0.02382938812622387,0.05458080573808015,0.03164189042332592,0.05403885007902703,0.018488058240934836,0.06461607534806763,0.02409826779019397,0.055409748330794664,0.02869522962768474,0.05339224616059096,0.025121896326565293,0.07875880387781756,0.02100736411208232,0.05365410631662313,0.024905972131323513,0.05515565893514561,0.02085927003643311,Pulmonary Consolidation
27,0.07478398019156822,0.023876778866398614,0.043607055363406345,0.02261848091980914,0.06258527007037515,0.030300738641695326,0.0684395067435972,0.01888918687484827,0.06318737333508023,0.027416008350646812,0.044590297733399745,0.02831241148538023,0.056717657757810486,0.02627134259901739,0.05273389949640473,0.028677734261034434,0.057976663205048636,0.02416081225989753,0.07767832211920705,0.02089879267919354,0.05224159656120059,0.022313054297140925,0.0496798087687895,0.02204322741904986,Pulmonary Consolidation
28,0.0701983930438025,0.021711312896240155,0.052183555906868295,0.022145930939119107,0.05974991574688673,0.02120262465696437,0.08386583573793298,0.0230950152163656,0.04659614892144238,0.03145271602822975,0.05494739376255816,0.019743020465639312,0.068434337164763,0.02357812400524556,0.04712122483311756,0.021197756119192515,0.051773291043515204,0.027694386044135683,0.06552936217992199,0.02563891113724478,0.05855565718606923,0.02284656489838265,0.05978068988891687,0.02095783217744558,Pulmonary Consolidation
29,0.0845316776283637,0.02182940241583018,0.04290234246754556,0.019574055270884235,0.05610336080748053,0.020070077348163233,0.08750120921803564,0.025313597513777517,0.05323035235808584,0.02622305474179186,0.04628430610677126,0.022082377271788484,0.06530208277415027,0.02815538120918323,0.04507761752660971,0.022729579516153814,0.0647281966729838,0.02452664418471146,0.07774156864867333,0.02157410747602281,0.04687401882580803,0.025150775031473952,0.053991589522001386,0.018502625463710173,Pulmonary Consolidation
30,0.08889323547617575,0.02161002311876728,0.05043999350264695,0.02685581887807342,0.049219229175188096,0.021991856510386265,0.07906074666026902,0.025524488078073344,0.05841514429129471,0.02202462050135557,0.04592974685913395,0.03159058809216257,0.06709908326669436,0.0194050021683325,0.04770232356936708,0.017414349159053558,0.06235906594134882,0.02198514209828692,0.07452781821151248,0.02497136342008781,0.03984348740595267,0.02675451127173069,0.05067783447438115,0.02570452786972507,Pulmonary Consolidation
31,0.0795287495222922,0.018935376223560445,0.04870079775522555,0.0240417672563493,0.05892078029689129,0.024202716282353206,0.0864063132613377,0.021497821842672692,0.05593797821677521,0.020687744677287744,0.05474249329561088,0.023786960752289386,0.07212205510359777,0.013407662704957732,0.0613126183893729,0.023536605319196668,0.04846426989410652,0.017537869026740902,0.08833849730041829,0.024143641570777197,0.042700475778086285,0.01958939782142815,0.052570396049950015,0.018887011658721926,Pulmonary Consolidation
32,0.0824590555922492,0.02793837686729157,0.04639869169341849,0.02189220913998569,0.06136862295398747,0.02285442560421486,0.07456216630437928,0.02491780652366173,0.05599264421878318,0.027213980061368808,0.0394758019548611,0.02701921373658703,0.06805722073385068,0.021763445891387057,0.05533348323388121,0.021082821825480075,0.05705138612468061,0.023975642899961378,0.07025544757900926,0.02939695309960087,0.04471478126366209,0.02044132203698983,0.04880100834503565,0.027033492315672775,Pulmonary Consolidation
33,0.07369748300924722,0.018367014849406862,0.05275345384644453,0.022229658862987813,0.06550944899345892,0.020659182347146005,0.07650348408505309,0.02222630827481621,0.05406148587051363,0.028992594587674288,0.055590865820322376,0.020933540756866816,0.07010702327881906,0.017053683910996015,0.05137651077305859,0.03096544702774653,0.04616601447140711,0.0208197138921992,0.09478106978141428,0.02487754119042517,0.04291461117693141,0.021246193695694148,0.05000746157525734,0.01816020792211329,Pulmonary Consolidation
34,0.08221922046703566,0.02360229616953672,0.04643206326617946,0.01911448229182792,0.05993865205509515,0.02284530531358017,0.07135224497121492,0.0231554462584994,0.061159696530441864,0.02271232379807637,0.04638298231106764,0.022338389128506542,0.07451406708755351,0.020403682316529483,0.044801072587579274,0.025696063119186718,0.06186862510010292,0.027217593831037737,0.07615774377113978,0.02540673255781471,0.051514682791391535,0.01727920895939855,0.04978473184964615,0.024102693467557803,Pulmonary Consolidation
35,0.09036559846395335,0.02380512960323495,0.037819592510308524,0.016737210533796915,0.05133697009422347,0.024345158803148786,0.07805930114298677,0.023558086719268612,0.06354392438830381,0.025190738969769026,0.044363968357338225,0.02122446500878306,0.062347069827830184,0.01775551306846075,0.05763369214012296,0.02057954154417005,0.06380926040581031,0.025186112396927713,0.08994356575513986,0.024097467951521106,0.046021746477219974,0.01843400805624334,0.054136143502244015,0.019705734279194222,Pulmonary Consolidation
36,0.07368207267086613,0.020064166730176417,0.0416670873943016,0.017327910324991574,0.06488681689610554,0.027858422787579367,0.0785198836940135,0.02611964430200045,0.059134184594592375,0.02925093106590296,0.04331139533187174,0.017335180300285205,0.06893007987650482,0.01313075485462636,0.06050413375733497,0.030416852243655836,0.06314066036749631,0.02031807748979938,0.07938402506495042,0.025152297627028697,0.03907699914777916,0.019379726939199822,0.06012874728778499,0.021279949251152362,Pulmonary Consolidation
37,0.08326217133002975,0.01704328521596407,0.04794022944481002,0.017215486393159746,0.05881241682486774,0.019535275966078083,0.09002656697939662,0.02042674128865082,0.052077412105503415,0.021737542690565045,0.049674651638527655,0.01813797084441119,0.08311528342408493,0.021745050501535027,0.0601480929188268,0.017990849477729824,0.04688697098593309,0.01858226167241032,0.08317008115346983,0.030963169814486356,0.05360462491340365,0.020096065371108713,0.04429499647197114,0.023512802573076284,Pulmonary Consolidation
38,0.09857153709140677,0.021243359857206646,0.04297832896466288,0.018355902462842463,0.057527436231063135,0.016459588367981632,0.09894649114909031,0.01848957985932873,0.049261702683689304,0.01547232351127265,0.052344196693192874,0.018538144109439797,0.07884266703700758,0.01821749089560185,0.05414736868598539,0.022653676720732308,0.04689677464895035,0.017291357476993282,0.08448842894683231,0.019188769151706912,0.05622479414592903,0.01750550122198732,0.05757603986443628,0.018778540222660244,Pulmonary Consolidation
39,0.09749548539283094,0.018558717492214678,0.0566799729423836,0.016553295847011217,0.049058772990706864,0.015490633349836923,0.09311014857021793,0.018743677433398977,0.047725449499459595,0.015909704758637375,0.04860194384410079,0.017827539239217885,0.08972831710318349,0.013729421717828181,0.053358393660092436,0.01674685127626854,0.06352876205249355,0.024372634967893027,0.08619606241517605,0.020655364087276258,0.04662755346103335,0.01666512272417936,0.05621508973939575,0.016421085435163255,Pulmonary Consolidation
40,0.09272103105968921,0.019204204818325306,0.05218122900266527,0.028043706538211467,0.06219473937013047,0.014345673590362871,0.09085616445039146,0.018052862051800123,0.055623049778123795,0.015055179886822546,0.04689446130339087,0.021773545591266038,0.08362535083176088,0.013296857338683828,0.056661110691440475,0.016549650879906782,0.051457572675282844,0.017734464452881238,0.08791456521341312,0.019033593787406523,0.052268216963861885,0.01509530910411079,0.0494358563469074,0.019981604273164835,Pulmonary Consolidation
41,0.09694828188717722,0.023323631770911426,0.052852708217594746,0.016867547038825554,0.04915521870287707,0.028077442036991702,0.08734869930079042,0.013846629140988212,0.05787866539756547,0.028226153115485472,0.04505419730040941,0.015719455716145646,0.06971029088646526,0.016569170460960136,0.06291768221233647,0.020808298916763182,0.04634192275986809,0.02193202283774896,0.08583381173454246,0.023205090868224088,0.047779266706137344,0.01651731194458945,0.05567917220753893,0.017407328839063218,Pulmonary Consolidation
42,0.09547414284632155,0.02252882220194254,0.05532643383688353,0.02349192984207521,0.04085517861856853,0.021069380795178845,0.09742874368174702,0.019248804276251915,0.04015944394065686,0.024709597505639516,0.047875513446005,0.018933139000839094,0.07250660834962953,0.02290456355456608,0.050221291092419726,0.019190857402932218,0.0635138855998753,0.021613374430694932,0.08269579100675724,0.01868050637423808,0.0430960977538685,0.01813774319868525,0.05925435761272124,0.02108379363150222,Pulmonary Consolidation
43,0.10156712744640388,0.023468772228451996,0.05432200847110466,0.01485443349379289,0.054377240754688694,0.019043235729314316,0.09350674927077007,0.014334273416459785,0.05416998461602356,0.022602084474908263,0.046779579618899655,0.014933367762028648,0.07102395569645994,0.01566132921061028,0.05053979884511142,0.02021634504353198,0.06473997655419353,0.020524547101051973,0.08479386780922152,0.01643719837369043,0.04663459264027367,0.022735797409266192,0.056932763580080106,0.015800970453662546,Pulmonary Consolidation
44,0.1054732999453486,0.020813147445257175,0.04678872852009479,0.019191991781972145,0.04860619528345887,0.01823093562502456,0.10501033788531483,0.020219751422586738,0.04581999040834477,0.010007907773406047,0.0495868434593527,0.01749301967934302,0.08238740301376661,0.013389796966718001,0.05112103819704896,0.017965692283415286,0.06694275188056333,0.017193340843568293,0.0896655600970918,0.016842713266082318,0.04064497685383063,0.018839302729024354,0.056239818107539634,0.02152545653184644,Pulmonary Consolidation
45,0.09305460129117528,0.020818271086545583,0.0490794920668582,0.017211591625657423,0.05580181740459492,0.021323078151032605,0.0906733209782559,0.01677504039533413,0.05651339046099917,0.019088911388262266,0.0472989996304879,0.014971568464892464,0.07745609610064608,0.02170459436044933,0.054734328998735135,0.017744116513991753,0.06284355658534316,0.019229225468365987,0.08390258402665789,0.009518223063558451,0.042326445865167456,0.02440289764027923,0.06327417802855884,0.02025367040415096,Pulmonary Consolidation
46,0.09005344442578803,0.02037863742567403,0.04621269233292307,0.023165230771417366,0.06099711033213863,0.016100656543405346,0.0809816596642443,0.01768538629704464,0.06108967381958736,0.020824980909897203,0.047600146364371564,0.021132849908451733,0.06659191289076566,0.017736853418650486,0.061336453846596015,0.020229059086643665,0.05515355256153104,0.020291394762532534,0.07678721024560047,0.02136551385773048,0.044543707636296184,0.02085239333341643,0.06659405622151059,0.02229542334378327,Pulmonary Consolidation
47,0.10063325937118663,0.021718155883028216,0.04760815744233421,0.01616562397562241,0.0476260895286037,0.020158773196538644,0.08124982974143845,0.01964571787548274,0.05760209947835571,0.019883302980794843,0.043220837096920935,0.02082361972395933,0.07063185682660096,0.021490676700302094,0.05023563127699069,0.02137073915902714,0.05778488481495947,0.027126232190891275,0.08124343119023371,0.018515926279966753,0.05098909815728173,0.023995899366915926,0.05921692621074549,0.02106323153181896,Pulmonary Consolidation
48,0.07811652771398511,0.02301379070836466,0.043793111054024655,0.022841590759296246,0.0716271221727896,0.02040603187632933,0.08007563444930232,0.01903304444162093,0.05859587000145894,0.016098034759452047,0.045518953617186705,0.023738852844040315,0.06807441746230496,0.02078398963401069,0.06366192906746866,0.015241371804614144,0.055138253950395885,0.02627342831629259,0.07901279026086966,0.017879197444293483,0.044062160055252236,0.024878144987011346,0.057699436237593216,0.024436316382042248,Pulmonary Consolidation
49,0.08840908547143699,0.02115849316595387,0.04799708876451298,0.019239393456878744,0.06041000740186522,0.019672268568992176,0.08863760986918437,0.013652266590617915,0.051105348397918735,0.01983735427319901,0.054132520464237166,0.02180224262520675,0.07088142970291006,0.02174600770500437,0.05741058288926241,0.02124186125416257,0.05911200726157152,0.02097015286303056,0.08460810449007596,0.020009351574266605,0.047064821459887156,0.021609503725340325,0.055280649784636794,0.014011848239847646,Pulmonary Consolidation
50,0.09725065094454999,0.019342419987621946,0.060234447531338185,0.018376461384947692,0.05471671347746991,0.01757632370592551,0.10089220653582136,0.017955373950473762,0.05835758674946716,0.02844485027464497,0.03962163601840193,0.012814579761062848,0.06947664020493254,0.015345123768745032,0.052989877473254746,0.02151547643774798,0.057379832447224735,0.014118997567299127,0.08357280449414427,0.019762552368898352,0.04671061255835918,0.013191299445226267,0.059983269325921185,0.02037026358652133,Pulmonary Consolidation
51,0.08243674480437034,0.024366451676805345,0.04114350951376052,0.020891281625682653,0.05238564326068068,0.022663092181487075,0.09323151236128269,0.01943606453569774,0.0656140810264803,0.01651929415872422,0.04612207720522479,0.02046145273517595,0.06789615129345866,0.016004606275882006,0.056240526906503316,0.02097937401387398,0.06258503689556702,0.01364962646349539,0.0840595877112071,0.019355137819488163,0.055822341052684896,0.01904077819205719,0.05789217683304987,0.021203451457360144,Pulmonary Consolidation
52,0.07781054356211319,0.023207465553321024,0.048651742885466476,0.02328084121360925,0.05679139004477928,0.02314448431044587,0.08158866342742725,0.019009394206746924,0.05043962318851282,0.02605757529259014,0.051636351696254315,0.01739579944154532,0.07534281926439926,0.01951598661014633,0.052762388445168805,0.018954016881399336,0.06184035664095127,0.022416810396071744,0.07154800577520347,0.018917209125073206,0.057472198178417463,0.021953789408250397,0.058003681766966776,0.022258862685140043,Pulmonary Consolidation
53,0.08158252760184148,0.023265519016565532,0.055283261626122994,0.01891975503832868,0.055078840411493704,0.023004285959056882,0.08321045822818199,0.016116781314446067,0.06012439663664971,0.02037253356004594,0.05131091571315666,0.022165317435567936,0.07954406841870433,0.022603757092344804,0.054268535173779414,0.022347016217625908,0.04209645627769116,0.022286560284067926,0.08872925055777287,0.018856252394897414,0.048660480047317246,0.020326077412066382,0.05027032275292051,0.01957663082935454,Pulmonary Consolidation
54,0.09215226926577584,0.024096273587326064,0.05238937357026339,0.015935996351422704,0.05321511088570344,0.016171745066270317,0.10576060105799595,0.015065922021502176,0.05881959434457966,0.01682457988085603,0.048403817355056354,0.015023694133338856,0.0925810803729879,0.01064863514543575,0.04404703765960859,0.012241270630302808,0.05489413652027235,0.023957404953805522,0.0916766968104169,0.018227353443768534,0.05069623218520446,0.016614526963940893,0.05296979717729736,0.017586850616868238,Pulmonary Consolidation
55,0.08386784948591211,0.022261658578834102,0.05645913199236369,0.0161309501370772,0.05729219942221629,0.017749778209230894,0.08050112013821979,0.016426242516344575,0.05583268342457245,0.02118853788211513,0.04813035857390055,0.015181829572859,0.07505959698760818,0.017406905237977176,0.06524544340174494,0.016761793978683392,0.06237474919954205,0.019308992942030496,0.08875436180899562,0.017290962821441158,0.0508041566148029,0.016527697769323627,0.05795813107973612,0.021484868224468573,Pulmonary Consolidation
56,0.08340067802007774,0.023218515204059004,0.05240085170147526,0.022711941744241085,0.04808146205080826,0.02565034858866099,0.072127909052199,0.019360171561404273,0.0608967888384959,0.02265252256919198,0.05744030368371042,0.017598771904197754,0.06988135387170867,0.015577122459282649,0.05645157445121156,0.022692629892257746,0.05701064434768614,0.01852805231342523,0.08113904420726863,0.01765972970362334,0.05827579865955066,0.02250599630625509,0.052484598808479825,0.022253190060728872,Pulmonary Consolidation
57,0.0714802044763808,0.030445202730918282,0.09216614373804292,0.04543884749300346,0.013685937986368857,0.018188789177652556,0.056616190371591775,0.03892856288120676,0.027176679624174045,0.01685484540669653,0.08216605293109577,0.036988303625978484,0.07378677747041211,0.05474786543301666,0.014056390553647002,0.011314402628268714,0.037819868700964196,0.03360837978411446,0.0270794142513384,0.015186459060902402,0.07362243770036613,0.059239789071375455,0.0418860211351381,0.027516433767346242,Pulmonary Consolidation
58,0.06261321863136798,0.03978063791925281,0.06615219898782763,0.03890612390305999,0.016870741561777935,0.016057463016299144,0.05399804603248418,0.03928234067523748,0.029261609161533118,0.014501625071603056,0.07602884551133489,0.04849943964224801,0.0733198856988295,0.05538960980640839,0.020415105462344325,0.01337013391554248,0.04931232213205476,0.03441713767404466,0.02445066925194913,0.014962595378205311,0.06435310214001559,0.057898218201082687,0.04175392815257123,0.048405002072925696,Pulmonary Consolidation
59,0.05974749493470941,0.03650974349140874,0.09441047474090591,0.04095758888147788,0.018599888801141537,0.012228657181252923,0.0419547936796469,0.030356636685916375,0.028678652178387727,0.024150919072840067,0.07591439829657161,0.03865807179426165,0.06764543193139155,0.05450639362167527,0.022108894842084312,0.013738543858428792,0.048966889629512726,0.024954807438527064,0.018079250362872782,0.01783057857097309,0.09289254605509398,0.05344220913619608,0.046507928659339184,0.0371592061553845,Pulmonary Consolidation
60,0.05222465923315933,0.02692503667053664,0.07985136577720571,0.03898748673458943,0.015360242566970697,0.012921864607145029,0.0510428566501932,0.04118294061252348,0.019833785040769103,0.01576817122053459,0.089123132707448,0.03365070979123263,0.06617980824583329,0.047687504879536435,0.019901178507709817,0.020690730190196963,0.0615141214386046,0.03502778965819448,0.014974756267908822,0.02807454233311679,0.0788346006113614,0.047366528084155375,0.0531951637124406,0.04968102445863346,Pulmonary Consolidation
